make,model,price,fuel,year,kms,power,doors,shift,color,province,model_id,id
FIAT,500,8900,Gasolina,2018,22952,69,3,Automatico,Negro,Islas Baleares,227,12609
FIAT,500,10900,Gasolina,2018,38944,69,3,Manual,Gris,Murcia,227,12610
FIAT,500,9990,Gasolina,2018,44300,69,3,Manual,Verde,Aragon,227,12611
FIAT,500,9450,Gasolina,2018,23745,69,3,Manual,Blanco,Pais Vasco,227,12612
FIAT,500,9990,Gasolina,2018,38156,69,3,Manual,Gris,Cataluña,227,12613
FIAT,500,9550,Gasolina,2018,23415,69,3,Manual,Beige,Madrid,227,12614
FIAT,500,9990,Gasolina,2018,27000,69,3,Manual,Rojo,Cataluña,227,12615
FIAT,500,9950,Gasolina,2018,16666,69,3,Manual,Gris,Cataluña,227,12616
FIAT,500,11600,Gasolina,2018,51168,69,3,Manual,Blanco,Valencia,227,12617
FIAT,500,9000,Gasolina,2018,22571,69,3,Manual,Azul,Galicia,227,12618
FIAT,500,9900,Gasolina,2018,32697,69,3,Manual,Rojo,Cataluña,227,12619
FIAT,500,10000,Gasolina,2018,45626,69,3,Automatico,Blanco,Cataluña,227,12620
FIAT,500,8700,Gasolina,2018,25304,69,3,Manual,Rojo,Valencia,227,12621
FIAT,500,10990,Gasolina,2018,15000,69,3,Manual,Verde,Cataluña,227,12622
FIAT,500,10900,Gasolina,2018,31511,69,3,Manual,Rojo,Cataluña,227,12623
FIAT,500,9999,Gasolina,2018,44000,69,3,Manual,Azul,Andalucia,227,12624
FIAT,500,10800,Gasolina,2018,16793,69,3,Manual,Blanco,Valencia,227,12625
FIAT,500,8495,Gasolina,2018,59457,69,3,Manual,Blanco,Valencia,227,12626
FIAT,500,9990,Gasolina,2018,17938,69,3,Manual,Gris,Cantabria,227,12627
FIAT,500,9650,Gasolina,2018,20269,69,3,Automatico,Gris,Asturias,227,12628
FIAT,500,9950,Gasolina,2018,16469,69,3,Manual,Negro,Cataluña,227,12629
FIAT,500,9295,Gasolina,2018,31148,69,3,Manual,Rojo,Murcia,227,12630
FIAT,500,10990,Gasolina,2018,9700,69,3,Manual,Blanco,Valencia,227,12631
FIAT,500,10990,Gasolina,2018,14885,69,3,Manual,Blanco,Cataluña,227,12632
FIAT,500,10900,Gasolina,2018,63000,69,3,Manual,Blanco,Pais Vasco,227,12633
FIAT,500,9900,Gasolina,2018,27930,69,3,Automatico,Blanco,Cataluña,227,12634
FIAT,500,9990,Gasolina,2018,34500,69,3,Manual,Verde,Aragon,227,12635
FIAT,500,9995,Gasolina,2018,29000,69,3,Manual,Azul,Cataluña,227,12636
FIAT,500,8650,Gasolina,2018,27197,69,3,Manual,Gris,Valencia,227,12637
FIAT,500,8600,Gasolina,2018,41255,69,3,Manual,Blanco,Islas Baleares,227,12638
FIAT,500,10000,Gasolina,2018,21277,69,3,Automatico,Negro,Andalucia,227,12639
FIAT,500,7799,Gasolina,2018,20093,69,3,Manual,Blanco,Madrid,227,12640
FIAT,500,8500,Gasolina,2018,21170,69,3,Manual,Rojo,Andalucia,227,12641
FIAT,500,8695,Gasolina,2018,35000,69,3,Manual,Gris,Cataluña,227,12642
FIAT,500,8500,Gasolina,2018,19014,69,3,Manual,Rojo,Andalucia,227,12643
FIAT,500,8600,Gasolina,2018,29981,69,3,Manual,Gris,Valencia,227,12644
FIAT,500,9295,Gasolina,2018,31185,69,3,Manual,Gris,Valencia,227,12645
FIAT,500,9000,Gasolina,2018,34922,69,3,Manual,Blanco,Pais Vasco,227,12646
FIAT,500,8200,Gasolina,2018,20837,69,3,Manual,Rojo,Valencia,227,12647
FIAT,500,10000,Gasolina,2018,30000,69,3,Manual,Verde,Andalucia,227,12648
FIAT,500,9400,Gasolina,2018,39380,69,3,Manual,Blanco,Galicia,227,12649
FIAT,500,8700,Gasolina,2018,40000,69,3,Manual,Negro,Andalucia,227,12650
FIAT,500,9295,Gasolina,2018,33588,69,3,Manual,Negro,Valencia,227,12651
FIAT,500,9800,Gasolina,2018,11000,69,3,Manual,Rojo,Andalucia,227,12652
FIAT,500,10250,Gasolina,2018,42000,69,3,Manual,Rojo,Cataluña,227,12653
FIAT,500,9800,Diesel,2018,30000,95,3,Manual,Gris,Murcia,227,12654
FIAT,500,9800,Gasolina,2018,22972,69,3,Automatico,Gris,Valencia,227,12655
FIAT,500,9800,Gasolina,2018,19529,69,3,Automatico,Negro,Cataluña,227,12656
FIAT,500,8980,Gasolina,2018,25000,69,3,Manual,Verde,Valencia,227,12657
FIAT,500,9650,Gasolina,2018,26653,69,3,Automatico,Blanco,Andalucia,227,12658
FIAT,500,8800,Gasolina,2018,33000,69,3,Manual,Azul,Islas Baleares,227,12659
FIAT,500,8490,Gasolina,2018,29000,69,3,Manual,Blanco,Canarias,227,12660
FIAT,500,10990,Gasolina,2018,42990,69,3,Manual,Blanco,Andalucia,227,12661
FIAT,500,9600,Gas licuado,2017,36309,69,3,Manual,Blanco,Valencia,227,12662
FIAT,500,8495,Gasolina,2017,61000,69,3,Manual,Blanco,Canarias,227,12663
FIAT,500,10999,Gas licuado,2017,23966,69,3,Manual,Azul,Valencia,227,12664
FIAT,500,10500,Gasolina,2017,74999,69,2,Automatico,Gris,Andalucia,227,12665
FIAT,500,8500,Gasolina,2017,11000,69,3,Manual,Blanco,Cataluña,227,12666
FIAT,500,8495,Gasolina,2017,58618,69,3,Manual,Rojo,Valencia,227,12667
FIAT,500,6950,Gasolina,2017,62000,69,3,Manual,Negro,Canarias,227,12668
FIAT,500,7200,Gasolina,2017,58756,69,3,Manual,Azul,Canarias,227,12669
FIAT,500,9499,Gasolina,2017,28990,69,3,Manual,Negro,Madrid,227,12670
FIAT,500,7500,Gasolina,2017,40044,69,3,Manual,Blanco,Canarias,227,12671
FIAT,500,8495,Gasolina,2017,58618,69,3,Manual,Rojo,Valencia,227,12672
FIAT,500,9970,Gasolina,2017,63000,69,3,Manual,Rojo,Valencia,227,12673
FIAT,500,8500,Gas licuado,2017,55000,69,3,Manual,Blanco,Madrid,227,12674
FIAT,500,9490,Gas licuado,2017,50290,69,3,Manual,Blanco,Madrid,227,12675
FIAT,500,9600,Gas licuado,2017,36309,69,3,Manual,Blanco,Madrid,227,12676
FIAT,500,7980,Gasolina,2017,59000,105,3,Manual,Rojo,Canarias,227,12677
FIAT,500,8495,Gasolina,2017,56748,69,3,Manual,Gris,Valencia,227,12678
FIAT,500,8990,Gasolina,2017,54700,69,3,Manual,Blanco,Cataluña,227,12679
FIAT,500,8495,Gasolina,2017,28906,69,3,Manual,Granate,Valencia,227,12680
FIAT,500,9800,Gas licuado,2017,51000,69,3,Manual,Blanco,Valencia,227,12681
FIAT,500,8485,Gasolina,2017,29995,69,3,Manual,Blanco,Canarias,227,12682
FIAT,500,7500,Gasolina,2017,38000,69,3,Manual,Rojo,Cataluña,227,12683
FIAT,500,8300,Gasolina,2017,55357,69,3,Manual,Blanco,Andalucia,227,12684
FIAT,500,8800,Gasolina,2017,49990,69,3,Manual,Gris,Cataluña,227,12685
FIAT,500,9100,Gas licuado,2017,50000,69,3,Manual,Blanco,Cataluña,227,12686
FIAT,500,8950,Gasolina,2017,45067,69,3,Manual,Azul,Andalucia,227,12687
FIAT,500,9290,Gasolina,2017,31500,69,3,Manual,Blanco,Madrid,227,12688
FIAT,500,8990,Gasolina,2017,47000,69,3,Manual,Negro,Pais Vasco,227,12689
FIAT,500,8899,Gasolina,2017,45000,69,3,Manual,Blanco,Islas Baleares,227,12690
FIAT,500,10655,Gasolina,2017,9999,69,3,Manual,Blanco,Navarra,227,12691
FIAT,500,8500,Gasolina,2017,42803,69,3,Manual,Azul,Andalucia,227,12692
FIAT,500,8490,Gasolina,2017,49870,69,3,Manual,Blanco,Andalucia,227,12693
FIAT,500,10190,Gas licuado,2017,21500,69,3,Manual,Blanco,Cataluña,227,12694
FIAT,500,7850,Gasolina,2017,59000,69,3,Manual,Azul,Valencia,227,12695
FIAT,500,8500,Gasolina,2017,51811,69,3,Manual,Azul,Cataluña,227,12696
FIAT,500,9450,Gasolina,2017,58491,69,3,Manual,Beige,Andalucia,227,12697
FIAT,500,8500,Gasolina,2017,85000,69,3,Manual,Blanco,Cantabria,227,12698
FIAT,500,8650,Gasolina,2017,39150,69,3,Manual,Blanco,Andalucia,227,12699
FIAT,500,9600,Gas licuado,2017,36309,69,3,Manual,Blanco,Cataluña,227,12700
FIAT,500,8799,Gasolina,2017,31432,69,3,Manual,Negro,Madrid,227,12701
FIAT,500,10500,Gasolina,2017,35000,69,3,Manual,Azul,Cataluña,227,12702
FIAT,500,8900,Gasolina,2017,42615,69,3,Manual,Blanco,Valencia,227,12703
FIAT,500,8499,Gasolina,2017,59400,69,3,Manual,Granate,Andalucia,227,12704
FIAT,500,11900,Gasolina,2017,8500,69,3,Manual,Verde,Madrid,227,12705
FIAT,500,9900,Gasolina,2017,68000,69,3,Manual,Gris,Valencia,227,12706
FIAT,500,8490,Gasolina,2017,45200,69,3,Manual,Gris,Valencia,227,12707
FIAT,500,7450,Gasolina,2017,69000,69,3,Manual,Blanco,Valencia,227,12708
FIAT,500,7950,Gasolina,2017,66000,69,3,Manual,Blanco,Canarias,227,12709
FIAT,500,8500,Gasolina,2017,57000,69,3,Manual,Azul,Extremadura,227,12710
FIAT,500,9200,Gasolina,2017,34029,69,3,Manual,Azul,Cataluña,227,12711
FIAT,500,8990,Gasolina,2017,47000,69,3,Manual,Negro,Castilla y Leon,227,12712
FIAT,500,8900,Gasolina,2017,30000,69,3,Manual,Negro,Valencia,227,12713
FIAT,500,8900,Gasolina,2017,34029,69,3,Manual,Azul,Cataluña,227,12714
FIAT,500,10500,Gasolina,2017,35000,69,3,Manual,Azul,Aragon,227,12715
FIAT,500,7985,Gasolina,2017,59744,69,3,Manual,Rojo,Canarias,227,12716
FIAT,500,7500,Gasolina,2016,23700,69,3,Manual,Blanco,Asturias,227,12717
FIAT,500,9900,Gasolina,2016,33400,69,3,Manual,Negro,Galicia,227,12718
FIAT,500,8900,Gasolina,2016,50000,69,3,Manual,Blanco,Valencia,227,12719
FIAT,500,8700,Gasolina,2016,26700,69,3,Manual,Blanco,Andalucia,227,12720
FIAT,500,6400,Gasolina,2016,96457,69,3,Manual,Rojo,Madrid,227,12721
FIAT,500,9500,Gasolina,2016,64999,69,3,Manual,Blanco,Madrid,227,12722
FIAT,500,6985,Gasolina,2016,59995,69,3,Manual,Blanco,Canarias,227,12723
FIAT,500,7990,Gasolina,2016,72000,69,3,Manual,Blanco,Galicia,227,12724
FIAT,500,6985,Gasolina,2016,88700,69,3,Manual,Gris,Canarias,227,12725
FIAT,500,8000,Gasolina,2016,76000,69,3,Manual,Gris,Madrid,227,12726
FIAT,500,10800,Diesel,2016,57900,95,3,Manual,Rojo,Galicia,227,12727
FIAT,500,6650,Gasolina,2016,53000,69,3,Manual,Blanco,Valencia,227,12728
FIAT,500,8500,Gasolina,2016,17000,69,3,Manual,Blanco,Aragon,227,12729
FIAT,500,9000,Gasolina,2016,42000,69,3,Manual,Blanco,Andalucia,227,12730
FIAT,500,7500,Gasolina,2016,66000,69,3,Manual,Blanco,Cataluña,227,12731
FIAT,500,6500,Gasolina,2015,85000,69,3,Manual,Negro,Madrid,227,12732
FIAT,500,7199,Gasolina,2015,69346,69,3,Manual,Azul,Madrid,227,12733
FIAT,500,7990,Gasolina,2015,47571,69,3,Manual,Blanco,Valencia,227,12734
FIAT,500,7500,Diesel,2015,73000,109,3,Manual,Blanco,Murcia,227,12735
FIAT,500,7500,Gasolina,2015,77000,69,3,Manual,Verde,Cataluña,227,12736
FIAT,500,6900,Gasolina,2015,84000,100,3,Manual,Blanco,Valencia,227,12737
FIAT,500,7200,Gasolina,2015,90000,69,3,Manual,Blanco,Islas Baleares,227,12738
FIAT,500,8590,Gasolina,2015,39768,69,3,Manual,Rojo,Pais Vasco,227,12739
FIAT,500,6900,Gasolina,2015,75000,69,3,Manual,Gris,Cataluña,227,12740
FIAT,500,8700,Gasolina,2015,13800,129,3,Manual,Blanco,Cataluña,227,12741
FIAT,500,7490,Gasolina,2015,57510,69,3,Manual,Negro,Madrid,227,12742
FIAT,500,6300,Gasolina,2015,130000,69,3,Manual,Amarillo,Canarias,227,12743
FIAT,500,5500,Gasolina,2015,93000,85,3,Manual,Verde,Islas Baleares,227,12744
FIAT,500,6999,Gasolina,2014,64438,69,3,Manual,Rojo,Andalucia,227,12745
FIAT,500,4300,Gasolina,2014,150000,198,2,Manual,Blanco,Canarias,227,12746
FIAT,500,6500,Gasolina,2014,81000,69,3,Manual,Rojo,Valencia,227,12747
FIAT,500,9999,Gasolina,2014,43878,69,3,Manual,Rojo,Pais Vasco,227,12748
FIAT,500,7400,Gasolina,2014,66043,69,3,Manual,Negro,Madrid,227,12749
FIAT,500,9999,Gasolina,2014,43878,69,3,Manual,Rojo,Pais Vasco,227,12750
FIAT,500,6700,Gasolina,2014,115000,69,3,Manual,Blanco,Galicia,227,12751
FIAT,500,7990,Gasolina,2014,74627,69,3,Manual,Azul,Madrid,227,12752
FIAT,500,9000,Gasolina,2014,80000,69,3,Manual,Beige,Cantabria,227,12753
FIAT,500,6200,Gasolina,2014,131801,69,3,Automatico,Beige,Asturias,227,12754
FIAT,500,7900,Gasolina,2014,63500,185,3,Automatico,Blanco,Castilla y Leon,227,12755
FIAT,500,7490,Diesel,2014,151000,95,3,Manual,Rojo,Madrid,227,12756
FIAT,500,2300,Gasolina,2014,170000,109,3,Manual,Azul,Madrid,227,12757
FIAT,500,7000,Gasolina,2014,85000,69,3,Manual,Azul,Cataluña,227,12758
FIAT,500,6990,Gas licuado,2014,79445,69,3,Manual,Blanco,Andalucia,227,12759
FIAT,500,7499,Gasolina,2014,99800,69,3,Manual,Blanco,Andalucia,227,12760
FIAT,500,7490,Diesel,2014,151000,95,3,Manual,Rojo,Castilla La Mancha,227,12761
FIAT,500,5600,Gasolina,2013,54000,69,3,Manual,Blanco,Asturias,227,12762
FIAT,500,6300,Diesel,2013,150000,95,3,Manual,Gris,Valencia,227,12763
FIAT,500,7490,Gasolina,2013,50000,69,3,Manual,Gris,Pais Vasco,227,12764
FIAT,500,5990,Gasolina,2013,109000,88,3,Manual,Blanco,Cataluña,227,12765
FIAT,500,5990,Gasolina,2013,109000,69,3,Manual,Beige,Cataluña,227,12766
FIAT,500,4500,Gasolina,2013,135000,98,3,Manual,Negro,Canarias,227,12767
FIAT,500,7699,Gasolina,2013,33001,69,3,Manual,Blanco,Madrid,227,12768
FIAT,500,6400,Gas licuado,2013,96000,69,3,Manual,Blanco,Castilla La Mancha,227,12769
FIAT,500,5700,Gasolina,2013,85000,69,3,Manual,Blanco,Andalucia,227,12770
FIAT,500,5200,Gasolina,2013,53500,85,3,Manual,Blanco,Asturias,227,12771
FIAT,500,5300,Gasolina,2013,79000,115,5,Manual,Blanco,Andalucia,227,12772
FIAT,500,6900,Gasolina,2013,91000,69,3,Manual,Blanco,Valencia,227,12773
FIAT,500,5300,Gasolina,2013,100000,69,3,Manual,Blanco,Madrid,227,12774
FIAT,500,5700,Gasolina,2013,98000,103,3,Manual,Gris,Andalucia,227,12775
FIAT,500,8900,Gasolina,2012,38000,87,3,Manual,Blanco,Andalucia,227,12776
FIAT,500,6900,Gasolina,2012,51000,69,3,Manual,Blanco,Madrid,227,12777
FIAT,500,8490,Gasolina,2012,61517,69,3,Manual,Rojo,Cataluña,227,12778
FIAT,500,8490,Gasolina,2012,37500,69,3,Manual,Rojo,Madrid,227,12779
FIAT,500,5400,Gasolina,2012,95000,69,3,Manual,Rojo,Madrid,227,12780
FIAT,500,10990,Gasolina,2012,108500,69,3,Manual,Marron,Andalucia,227,12781
FIAT,500,4100,Gasolina,2012,122000,100,2,Manual,Blanco,Cataluña,227,12782
FIAT,500,5500,Gasolina,2012,97000,69,3,Manual,Rojo,Cataluña,227,12783
FIAT,500,5990,Gasolina,2011,111000,69,3,Manual,Blanco,Asturias,227,12784
FIAT,500,6000,Gasolina,2011,160000,69,3,Manual,Blanco,Galicia,227,12785
FIAT,500,6000,Gasolina,2011,71919,100,3,Manual,Marron,Valencia,227,12786
FIAT,500,10100,Gasolina,2011,101950,114,3,Manual,Beige,Valencia,227,12787
FIAT,500,7800,Gasolina,2011,111580,69,3,Automatico,Blanco,Cataluña,227,12788
FIAT,500,6500,Gasolina,2011,85000,69,3,Manual,Blanco,Cataluña,227,12789
FIAT,500,6900,Gasolina,2011,169000,69,3,Automatico,Blanco,Madrid,227,12790
FIAT,500,6490,Gasolina,2010,48000,69,3,Manual,Blanco,Madrid,227,12791
FIAT,500,6200,Gasolina,2010,80000,100,3,Automatico,Rojo,Castilla y Leon,227,12792
FIAT,500,4400,Gasolina,2010,191000,138,3,Manual,Blanco,Cataluña,227,12793
FIAT,500,6800,Diesel,2010,140672,75,3,Manual,Gris,Cataluña,227,12794
FIAT,500,5999,Gasolina,2010,134500,69,3,Manual,Gris,Galicia,227,12795
FIAT,500,7590,Gasolina,2010,54000,100,3,Automatico,Rojo,Cataluña,227,12796
FIAT,500,3999,Gasolina,2009,138000,130,3,Manual,Rojo,Castilla La Mancha,227,12797
FIAT,500,4990,Diesel,2009,170000,75,3,Manual,Blanco,Canarias,227,12798
FIAT,500,6999,Gasolina,2009,170514,69,3,Manual,Rojo,Valencia,227,12799
FIAT,500,6500,Gasolina,2009,113000,100,3,Automatico,Blanco,Madrid,227,12800
FIAT,500,4990,Gasolina,2009,165000,69,3,Manual,Rojo,Castilla La Mancha,227,12801
FIAT,500,5800,Gasolina,2009,105000,69,3,Manual,Negro,Asturias,227,12802
FIAT,500,5990,Gasolina,2009,88000,69,3,Manual,Azul,Cataluña,227,12803
FIAT,500,4499,Gasolina,2009,152000,69,3,Manual,Rojo,Madrid,227,12804
FIAT,500,4800,Gasolina,2008,136000,100,3,Manual,Azul,Madrid,227,12805
FIAT,500,4500,Gasolina,2008,106500,103,3,Manual,Blanco,Andalucia,227,12806
FIAT,500,5250,Gasolina,2008,93000,69,3,Manual,Rojo,Valencia,227,12807
FIAT,500,5400,Gasolina,2008,76,161,3,Manual,Blanco,Andalucia,227,12808
FIAT,500,5750,Diesel,2008,78000,111,3,Manual,Blanco,Valencia,227,12809
FIAT,500,4600,Gasolina,2008,95000,69,3,Manual,Blanco,Andalucia,227,12810
FIAT,500,3000,Gasolina,2007,280000,144,3,Manual,Rojo,Andalucia,227,12811
FIAT,500C,18490,Hibrido,2021,1,70,2,Manual,Verde,Aragon,228,12812
FIAT,500C,18360,Hibrido,2020,1,70,2,Manual,Blanco,Madrid,228,12813
FIAT,500C,15290,Hibrido,2020,300,70,2,Manual,Negro,Madrid,228,12814
FIAT,500C,35900,Electrico,2020,50,118,2,Automatico,Azul,Valencia,228,12815
FIAT,500C,12750,Gasolina,2019,25794,69,2,Automatico,Blanco,Islas Baleares,228,12816
FIAT,500C,11400,Gasolina,2019,25064,69,2,Manual,Blanco,Islas Baleares,228,12817
FIAT,500C,12300,Gasolina,2019,20264,69,2,Manual,Blanco,Cataluña,228,12818
FIAT,500C,11450,Gasolina,2019,32375,69,2,Manual,Blanco,Valencia,228,12819
FIAT,500C,11300,Gasolina,2019,9950,69,2,Manual,Negro,Madrid,228,12820
FIAT,500C,11900,Gasolina,2019,24625,69,2,Manual,Blanco,Valencia,228,12821
FIAT,500C,11400,Gasolina,2019,21500,69,2,Manual,Verde,Madrid,228,12822
FIAT,500C,11300,Gasolina,2019,9860,69,2,Manual,Gris,Madrid,228,12823
FIAT,500C,12790,Gasolina,2019,10785,69,2,Manual,Rojo,Madrid,228,12824
FIAT,500C,12900,Gasolina,2019,14198,69,2,Automatico,Blanco,Murcia,228,12825
FIAT,500C,11125,Gasolina,2019,20000,69,2,Manual,Azul,Cataluña,228,12826
FIAT,500C,10990,Gasolina,2019,21960,69,2,Manual,Verde,Castilla y Leon,228,12827
FIAT,500C,10990,Gasolina,2019,21300,69,2,Manual,Blanco,Castilla y Leon,228,12828
FIAT,500C,11700,Gasolina,2019,18500,69,2,Manual,Verde,Valencia,228,12829
FIAT,500C,10500,Gasolina,2018,45100,69,2,Manual,Verde,Madrid,228,12830
FIAT,500C,8985,Gasolina,2018,38100,69,2,Manual,Gris,Canarias,228,12831
FIAT,500C,10500,Gasolina,2018,43069,69,2,Manual,Gris,Andalucia,228,12832
FIAT,500C,9700,Gasolina,2018,65000,69,2,Manual,Blanco,Cataluña,228,12833
FIAT,500C,10700,Gasolina,2018,66500,69,2,Automatico,Blanco,Valencia,228,12834
FIAT,500C,9950,Gasolina,2018,46009,69,2,Manual,Blanco,Islas Baleares,228,12835
FIAT,500C,10900,Gasolina,2018,45209,69,2,Manual,Azul,Galicia,228,12836
FIAT,500C,9950,Gasolina,2018,36734,69,2,Manual,Blanco,Valencia,228,12837
FIAT,500C,9790,Gasolina,2018,36942,69,2,Manual,Blanco,Cataluña,228,12838
FIAT,500C,10999,Gasolina,2018,54000,69,2,Manual,Blanco,Valencia,228,12839
FIAT,500C,10990,Gasolina,2018,58821,105,2,Manual,Blanco,Canarias,228,12840
FIAT,500C,10495,Gasolina,2018,26233,69,2,Manual,Blanco,Canarias,228,12841
FIAT,500C,9790,Gasolina,2018,34608,69,2,Manual,Blanco,Cataluña,228,12842
FIAT,500C,10500,Gasolina,2018,37964,69,2,Manual,Verde,Islas Baleares,228,12843
FIAT,500C,14980,Gasolina,2018,29980,105,2,Manual,Rojo,Galicia,228,12844
FIAT,500C,10600,Gasolina,2018,59000,69,2,Automatico,Gris,Andalucia,228,12845
FIAT,500C,11300,Gasolina,2018,39904,69,2,Automatico,Rojo,Valencia,228,12846
FIAT,500C,10250,Gasolina,2018,18411,69,2,Manual,Azul,Islas Baleares,228,12847
FIAT,500C,9490,Gasolina,2018,57125,69,2,Manual,Blanco,Andalucia,228,12848
FIAT,500C,12500,Gasolina,2018,33700,69,2,Manual,Blanco,Valencia,228,12849
FIAT,500C,10750,Gasolina,2017,10050,69,2,Manual,Blanco,Valencia,228,12850
FIAT,500C,10500,Gasolina,2017,40515,69,2,Automatico,Blanco,Andalucia,228,12851
FIAT,500C,9500,Gasolina,2017,55000,69,2,Manual,Blanco,Canarias,228,12852
FIAT,500C,8490,Gasolina,2017,75000,69,2,Manual,Blanco,Castilla La Mancha,228,12853
FIAT,500C,7000,Gasolina,2016,68568,69,2,Manual,Negro,Canarias,228,12854
FIAT,500C,8500,Gasolina,2016,81000,69,2,Manual,Blanco,Madrid,228,12855
FIAT,500C,8490,Gasolina,2015,26000,69,2,Manual,Blanco,Madrid,228,12856
FIAT,500C,7900,Gasolina,2015,77234,69,2,Manual,Beige,Madrid,228,12857
FIAT,500C,8300,Gasolina,2015,108000,69,2,Manual,Blanco,Cataluña,228,12858
FIAT,500C,7500,Gasolina,2013,54000,69,2,Manual,Beige,Cataluña,228,12859
FIAT,500C,7950,Gasolina,2012,144684,69,2,Automatico,Blanco,Madrid,228,12860
FIAT,500C,7250,Gasolina,2010,120000,69,2,Manual,Beige,Andalucia,228,12861
FIAT,500L,19700,Gasolina,2020,0,95,5,Manual,Blanco,Islas Baleares,229,12862
FIAT,500L,14995,Gasolina,2019,0,95,5,Manual,Azul,Canarias,229,12863
FIAT,500L,14900,Gasolina,2019,2,95,5,Manual,Blanco,Andalucia,229,12864
FIAT,500L,12499,Gasolina,2018,11397,95,5,Manual,Blanco,Andalucia,229,12865
FIAT,500L,12700,Gasolina,2018,30838,95,5,Manual,Azul,Andalucia,229,12866
FIAT,500L,12700,Gasolina,2018,30838,95,5,Manual,Azul,Navarra,229,12867
FIAT,500L,13990,Diesel,2018,46000,120,5,Manual,Negro,Andalucia,229,12868
FIAT,500L,10850,Diesel,2017,88000,120,5,Manual,Gris,Andalucia,229,12869
FIAT,500L,10850,Diesel,2017,88000,120,5,Manual,Gris,Cataluña,229,12870
FIAT,500L,11300,Diesel,2017,91254,95,5,Manual,Gris,Andalucia,229,12871
FIAT,500L,9990,Gasolina,2017,65900,95,5,Manual,Verde,Madrid,229,12872
FIAT,500L,11950,Diesel,2017,69000,95,5,Manual,Blanco,Cataluña,229,12873
FIAT,500L,11200,Gasolina,2017,25868,95,5,Manual,Gris,Cataluña,229,12874
FIAT,500L,12800,Diesel,2016,60029,120,5,Manual,Rojo,Andalucia,229,12875
FIAT,500L,9000,Gasolina,2016,71000,95,5,Manual,Blanco,Cataluña,229,12876
FIAT,500L,8390,Diesel,2016,148687,120,5,Manual,Rojo,Madrid,229,12877
FIAT,500L,10600,Diesel,2016,69611,105,5,Manual,Verde,Islas Baleares,229,12878
FIAT,500L,10400,Diesel,2016,89000,120,5,Manual,Blanco,Madrid,229,12879
FIAT,500L,7990,Gasolina,2016,71000,95,5,Manual,Rojo,Canarias,229,12880
FIAT,500L,9700,Diesel,2016,83652,95,5,Manual,Blanco,Andalucia,229,12881
FIAT,500L,10300,Gasolina,2016,41306,95,5,Manual,Negro,Andalucia,229,12882
FIAT,500L,12500,Diesel,2016,71744,120,5,Manual,Blanco,Cataluña,229,12883
FIAT,500L,9700,Diesel,2016,71983,95,5,Manual,Gris,Andalucia,229,12884
FIAT,500L,10900,Gasolina,2016,32000,95,5,Manual,Blanco,Islas Baleares,229,12885
FIAT,500L,12540,Diesel,2016,62748,105,5,Manual,Gris,Madrid,229,12886
FIAT,500L,8500,Gasolina,2016,80900,95,5,Manual,Negro,Andalucia,229,12887
FIAT,500L,9950,Diesel,2016,96560,95,5,Manual,Blanco,Andalucia,229,12888
FIAT,500L,14570,Diesel,2016,60202,120,5,Manual,Blanco,Valencia,229,12889
FIAT,500L,10200,Diesel,2015,89000,120,5,Manual,Blanco,Andalucia,229,12890
FIAT,500L,8900,Gasolina,2015,80000,95,5,Manual,Beige,Cataluña,229,12891
FIAT,500L,9800,Diesel,2015,84000,110,5,Manual,Verde,Andalucia,229,12892
FIAT,500L,8900,Diesel,2015,63000,95,5,Manual,Negro,Cantabria,229,12893
FIAT,500L,14000,Diesel,2015,23000,105,5,Manual,Rojo,Valencia,229,12894
FIAT,500L,7295,Gasolina,2015,86000,95,5,Manual,Negro,Canarias,229,12895
FIAT,500L,6990,Gasolina,2015,94000,95,5,Manual,Blanco,Canarias,229,12896
FIAT,500L,8990,Gasolina,2015,40000,95,5,Manual,Beige,Andalucia,229,12897
FIAT,500L,6990,Gasolina,2015,79000,95,5,Manual,Negro,Canarias,229,12898
FIAT,500L,10200,Diesel,2015,89000,120,5,Manual,Blanco,Cataluña,229,12899
FIAT,500L,9500,Diesel,2015,137500,120,5,Manual,Verde,Andalucia,229,12900
FIAT,500L,6990,Gasolina,2015,79000,95,5,Manual,Negro,Canarias,229,12901
FIAT,500L,7700,Diesel,2014,136708,85,5,Manual,Rojo,Islas Baleares,229,12902
FIAT,500L,8590,Diesel,2014,136008,85,5,Manual,Blanco,Cataluña,229,12903
FIAT,500L,9490,Diesel,2014,83000,105,5,Manual,Blanco,Cataluña,229,12904
FIAT,500L,7300,Gasolina,2014,75000,95,5,Manual,Blanco,Cataluña,229,12905
FIAT,500L,9500,Diesel,2014,166593,105,5,Manual,Blanco,Pais Vasco,229,12906
FIAT,500L,9500,Diesel,2014,99000,202,5,Automatico,Blanco,Andalucia,229,12907
FIAT,500L,6490,Diesel,2013,149990,105,5,Manual,Gris,Madrid,229,12908
FIAT,500L,7950,Diesel,2013,121188,85,5,Manual,Gris,Madrid,229,12909
FIAT,500L,7500,Diesel,2013,106000,85,5,Manual,Blanco,Cataluña,229,12910
FIAT,500L,8500,Diesel,2012,112000,85,5,Manual,Rojo,Castilla La Mancha,229,12911
FIAT,500X,19400,Gasolina,2020,1,120,5,Manual,Rojo,Andalucia,230,12912
FIAT,500X,24500,Gasolina,2020,1,150,5,Automatico,Rojo,Galicia,230,12913
